mp-2036706,"Full Formula (Ti2 Cl6)
Reduced Formula: TiCl3
abc   :   6.032435   6.032437   6.169921
angles:  89.917473  89.917465 120.378271
pbc   :       True       True       True
Sites (8)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Ti     0.676648   0.323352   0            0.889
  1  Ti     0.323352   0.676648  -0            0.889
  2  Cl     0.655185   0.655185   0.786811    -0.011
  3  Cl     0.344815   0.344815   0.213189    -0.011
  4  Cl    -0.002078   0.345055   0.76554     -0.01
  5  Cl     0.345055  -0.002078   0.76554     -0.01
  6  Cl     0.654945   0.002078   0.23446     -0.01
  7  Cl     0.002078   0.654945   0.23446     -0.01",0.010325336
mp-1526,"Full Formula (Ti2 Hg2)
Reduced Formula: TiHg
abc   :   4.101151   4.264633   4.264633
angles:  90.000000  90.000000  90.000000
pbc   :       True       True       True
Sites (4)
  #  SP      a    b     c    magmom
---  ----  ---  ---  ----  --------
  0  Ti    0.5  0.5  -0       0.846
  1  Ti    0.5  0     0.5     0.846
  2  Hg    0    0.5   0.5    -0.015
  3  Hg    0    0     0      -0.015",0.026709742
mp-1018123,"Full Formula (Ti1 Au2)
Reduced Formula: TiAu2
abc   :   3.437275   3.437275   4.930159
angles: 110.401534 110.401534  90.000000
pbc   :       True       True       True
Sites (3)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Ti    -0         -0         -0            0.445
  1  Au     0.664383   0.664383   0.328767     0.001
  2  Au     0.335617   0.335617   0.671233     0.001",0.010039814
mp-1187512,"Full Formula (Ti1 Au3)
Reduced Formula: TiAu3
abc   :   4.869737   4.869737   4.869737
angles: 128.873727 128.873727  75.213837
pbc   :       True       True       True
Sites (4)
  #  SP        a      b    c    magmom
---  ----  -----  -----  ---  --------
  0  Ti    -0     -0     0       0.57
  1  Au     0.75   0.25  0.5     0.019
  2  Au     0.25   0.75  0.5     0.019
  3  Au     0.5    0.5   0       0.011",0.01058312
mp-1190013,"Full Formula (Ti8 Ni8)
Reduced Formula: TiNi
abc   :   7.182066   7.182066   7.182066
angles: 129.617248 129.617248  74.019402
pbc   :       True       True       True
Sites (16)
  #  SP            a          b          c    magmom
---  ----  ---------  ---------  ---------  --------
  0  Ti     0.729003   0.729003  -0            0.248
  1  Ti     0.270997   0.270997   0            0.248
  2  Ti     0.75       0.25       0.5          0.092
  3  Ti     0.25       0.75       0.5          0.092
  4  Ti    -0          0.5        0.5          0.221
  5  Ti     0.5       -0          0.5          0.221
  6  Ti     0.5        0.5        0            0.967
  7  Ti    -0         -0          0            0.011
  8  Ni     0.094426   0.094426   0.447436     0.042
  9  Ni     0.646991   0.646991   0.552564     0.042
 10  Ni     0.094426   0.646991   0            0.042
 11  Ni     0.646991   0.094426  -0            0.042
 12  Ni     0.905574   0.905574   0.552564     0.042
 13  Ni     0.353009   0.353009   0.447436     0.042
 14  Ni     0.905574   0.353009   0            0.042
 15  Ni     0.353009   0.905574   0            0.042",0.013146145
mp-1189328,"Full Formula (Ti9 Ni9)
Reduced Formula: TiNi
abc   :   5.390459   7.249287   7.251903
angles: 119.958098  90.117998  90.040253
pbc   :       True       True       True
Sites (18)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.973741  0.999285  0.999253     0.048
  1  Ti    0.06881   0.666188  0.332968     0.206
  2  Ti    0.96735   0.333104  0.665847     0.074
  3  Ti    0.360244  0.668838  0.014084     0.269
  4  Ti    0.361014  0.347336  0.334784     0.282
  5  Ti    0.362949  0.985828  0.653991     0.286
  6  Ti    0.660743  0.327108  0.992005     0.254
  7  Ti    0.660467  0.665078  0.672659     0.334
  8  Ti    0.660306  0.007699  0.334909     0.304
  9  Ni    0.437869  0.002481  0.002085     0.003
 10  Ni    0.614223  0.665891  0.33217     -0.036
 11  Ni    0.42681   0.333908  0.669138    -0.005
 12  Ni    0.881444  0.668511  0.022628     0.02
 13  Ni    0.881159  0.352129  0.328066     0.021
 14  Ni    0.883249  0.976532  0.645437     0.018
 15  Ni    0.154119  0.306859  0.972688     0.056
 16  Ni    0.154355  0.666097  0.693307     0.065
 17  Ni    0.154148  0.027127  0.33398      0.061",0.010288872
mp-23275,"Full Formula (Ti2 Cl6)
Reduced Formula: TiCl3
abc   :   6.113818   6.113818   7.224461
angles:  64.967440  64.967440  59.999998
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.666572  0.666572  0.000284     0.88
  1  Ti    0.333428  0.333428  0.999716     0.88
  2  Cl    0.572652  0.925814  0.223114    -0.011
  3  Cl    0.925814  0.27842   0.223114    -0.012
  4  Cl    0.72158   0.427348  0.776886    -0.011
  5  Cl    0.074186  0.72158   0.776886    -0.012
  6  Cl    0.427348  0.074186  0.776886    -0.011
  7  Cl    0.27842   0.572652  0.223114    -0.011",0.009801633
mp-571065,"Full Formula (Ti2 Br6)
Reduced Formula: TiBr3
abc   :   7.489879   7.489879   7.489879
angles:  51.837817  51.837817  51.837809
pbc   :       True       True       True
Sites (8)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0.333415  0.333415  0.333415     0.933
  1  Ti    0.666585  0.666585  0.666585     0.933
  2  Br    0.431756  0.721719  0.076158    -0.016
  3  Br    0.278281  0.923842  0.568244    -0.016
  4  Br    0.568244  0.278281  0.923842    -0.016
  5  Br    0.076158  0.431756  0.721719    -0.016
  6  Br    0.923842  0.568244  0.278281    -0.016
  7  Br    0.721719  0.076158  0.431756    -0.016",0.008331099
mp-568230,"Full Formula (Ti6 Cl18)
Reduced Formula: TiCl3
abc   :   6.105753   6.105753  19.056974
angles:  90.000000  90.000000 119.999990
pbc   :       True       True       True
Sites (24)
  #  SP           a         b         c    magmom
---  ----  --------  --------  --------  --------
  0  Ti    0         0         0.165493     0.88
  1  Ti    0         0         0.834507     0.879
  2  Ti    0.666667  0.333333  0.5          0.881
  3  Ti    0.333333  0.666667  0.834485     0.879
  4  Ti    0.333333  0.666667  0.5          0.879
  5  Ti    0.333333  0.666667  0.165515     0.879
  6  Cl    0.647048  0.999966  0.426117    -0.011
  7  Cl    0.666724  0.980444  0.760691    -0.011
  8  Cl    0.352918  0.352952  0.426117    -0.011
  9  Cl    0.019556  0.333276  0.239309    -0.011
 10  Cl    0.314741  0.981332  0.908176    -0.011
 11  Cl    3.4e-05   0.352952  0.573883    -0.011
 12  Cl    0.647048  0.647082  0.573883    -0.011
 13  Cl    3.4e-05   0.647082  0.426117    -0.011
 14  Cl    0.666724  0.686279  0.239309    -0.012
 15  Cl    0.018668  0.333409  0.908176    -0.011
 16  Cl    0.313721  0.333276  0.760691    -0.011
 17  Cl    0.352918  0.999966  0.573883    -0.011
 18  Cl    0.666591  0.685259  0.908176    -0.011
 19  Cl    0.313721  0.980444  0.239309    -0.011
 20  Cl    0.019556  0.686279  0.760691    -0.012
 21  Cl    0.018668  0.685259  0.091824    -0.011
 22  Cl    0.666591  0.981332  0.091824    -0.011
 23  Cl    0.314741  0.333409  0.091824    -0.011",0.009758718
mp-571424,"Full Formula (Ti4 Cl12)
Reduced Formula: TiCl3
abc   :   6.073130   6.075665  12.235363
angles:  89.846942  89.678709  59.953079
pbc   :       True       True       True
Sites (16)
  #  SP           a          b         c    magmom
---  ----  --------  ---------  --------  --------
  0  Ti    0.501479  -6.8e-05   0.749977     0.896
  1  Ti    0.849842   0.301959  0.749969     0.892
  2  Ti    0.498521   6.8e-05   0.250023     0.896
  3  Ti    0.150158   0.698041  0.250031     0.892
  4  Cl    0.169556   0.001464  0.866706    -0.015
  5  Cl    0.524959   0.651221  0.642021    -0.021
  6  Cl    0.174118   0.349101  0.139974     0.006
  7  Cl    0.825882   0.650899  0.860026     0.006
  8  Cl    0.177244   0.302203  0.632965    -0.002
  9  Cl    0.822756   0.697797  0.367035    -0.002
 10  Cl    0.475041   0.348779  0.357979    -0.021
 11  Cl    0.480884   0.698444  0.133553    -0.015
 12  Cl    0.171319   6.5e-05   0.367121    -0.002
 13  Cl    0.519116   0.301556  0.866447    -0.015
 14  Cl    0.830444  -0.001464  0.133294    -0.015
 15  Cl    0.828681   0.999935  0.632879    -0.002",0.010235724
